Rebecca_Cameron@angelfire.com,2018-05-10 07:28:34,Rebecca,Cameron,Box Jump (Multiple Response),30,2,10
Sally_Young@looksmart.com,2018-05-28 21:59:43,Sally,Young,Smith Single-Leg Split Squat,15,2,12
Neil_Powell@mail2lithuania.com,2018-05-19 05:30:45,Neil,Powell,Seated Flat Bench Leg Pull-In,15,2,12
Nicola_Miller@mail2doglover.com,2018-05-21 05:43:51,Nicola,Miller,Standing Military Press,15,3,12
Yvonne_Mathis@mail2bill.com,2018-05-27 09:48:46,Yvonne,Mathis,Dumbbell One-Arm Upright Row,15,3,12
Oliver_Nash@cheerful.com,2018-05-22 14:04:53,Oliver,Nash,Seated Straight-Bar Curl Superset,15,2,10
Deirdre_Kerr@yyhmail.com,2018-05-05 19:49:31,Deirdre,Kerr,Peroneals Stretch,30,3,15
Dorothy_Underwood@ethos.st,2018-05-23 17:07:37,Dorothy,Underwood,Seated Leg Tucks,15,2,10
Katherine_Dowd@thai.com,2018-05-10 02:19:20,Katherine,Dowd,Seated Side Lateral Raise,15,3,15
Deirdre_North@the-japanese.com,2018-05-10 08:55:21,Deirdre,North,Kettlebell One-Legged Deadlift,30,3,10
Anna_Thomson@guy2.com,2018-05-29 18:07:40,Anna,Thomson,External Rotation with Band,15,2,10
Zoe_Buckland@medmail.com,2018-05-15 15:37:31,Zoe,Buckland,Calf Stretch Hands Against Wall,30,2,10
Adrian_Johnston@beethoven.com,2018-05-28 13:29:57,Adrian,Johnston,Side Laterals to Front Raise,15,3,10
Richard_Gill@wrongmail.com,2018-05-08 03:32:28,Richard,Gill,Finger Curls,15,3,10
Phil_Gray@eramail.co.za,2018-05-24 08:34:12,Phil,Gray,90/90 Hamstring,30,2,15
Thomas_Miller@the-canadian.com,2018-05-17 09:08:11,Thomas,Miller,Dumbbell Incline Shoulder Raise,30,2,10
Tim_Hill@etrademail.com,2018-05-26 16:00:20,Tim,Hill,Standing Palm-In One-Arm Dumbbell Press,30,2,10
Diana_Mills@mail2hercules.com,2018-05-13 15:33:28,Diana,Mills,Bench Press - Powerlifting,30,2,12
Jacob_James@vahoo.com,2018-05-27 03:52:27,Jacob,James,Close-Grip Standing Barbell Curl,30,3,15
Owen_Vance@posta.ro,2018-05-17 14:13:42,Owen,Vance,Skin The Cat To Push-Up,15,2,15
Amanda_Scott@argentina.com,2018-05-15 04:39:33,Amanda,Scott,Crucifix,30,3,12
Justin_Watson@wouldilie.com,2018-05-20 23:15:55,Justin,Watson,Seated Cable Rows,15,2,10
Brandon_Nolan@fromalaska.com,2018-05-26 08:57:05,Brandon,Nolan,One-Arm Kettlebell Swings,30,2,10
Rose_Bond@canada.com,2018-05-05 07:02:17,Rose,Bond,Narrow Stance Hack Squats,30,2,15
Oliver_Gray@mail2cardiologist.com,2018-05-28 21:49:39,Oliver,Gray,One-Legged Cable Kickback,30,2,12
Tracey_Mills@busymail.com,2018-05-09 17:24:23,Tracey,Mills,Seated Calf Raise,30,2,15
Abigail_Skinner@telkom.net,2018-05-13 10:59:25,Abigail,Skinner,IT Band and Glute Stretch,30,3,12
Gabrielle_Wilson@mail2stanley.com,2018-05-07 15:37:08,Gabrielle,Wilson,Side Laterals to Front Raise,30,3,12
Dominic_Peake@the-brazilian.com,2018-05-17 08:18:22,Dominic,Peake,Decline EZ Bar Triceps Extension,15,3,12
Amelia_Kelly@starplace.com,2018-05-13 07:13:44,Amelia,Kelly,Kneeling Squat,30,3,15
Sue_Mitchell@fan.com,2018-05-28 20:20:47,Sue,Mitchell,Split Snatch,15,3,12
Simon_Walker@go2.com.py,2018-05-06 00:01:39,Simon,Walker,Assisted Chin-Up,30,2,15
Tim_Mitchell@mail2northcarolina.com,2018-05-27 22:43:53,Tim,Mitchell,Suspended Crunch,30,3,15
Anthony_Dowd@bagherpour.com,2018-05-17 15:46:49,Anthony,Dowd,Intermediate Hip Flexor and Quad Stretch,15,3,12
Tracey_North@mail2farm.com,2018-05-10 20:22:54,Tracey,North,Incline Push-Up Reverse Grip,15,2,10
Tim_Morrison@mail2indiana.com,2018-05-08 13:35:46,Tim,Morrison,On-Your-Back Quad Stretch,30,2,15
Keith_Walker@mail2fred.com,2018-05-18 20:18:09,Keith,Walker,Vertical Mountain Climber,30,3,12
Justin_Johnston@mail2park.com,2018-05-13 19:16:08,Justin,Johnston,Decline Smith Press,15,3,10
Edward_Avery@berlin.de,2018-05-29 10:36:46,Edward,Avery,Stairmaster,15,3,15
Molly_White@cliffhanger.com,2018-05-18 00:06:12,Molly,White,Wide-Grip Decline Barbell Bench Press,30,3,12
Matt_Mackenzie@nenter.com,2018-05-15 04:46:50,Matt,Mackenzie,Dumbbell One-Arm Shoulder Press,30,2,10
Patrick_Gill@canoemail.com,2018-05-26 18:42:22,Patrick,Gill,One-Arm Kettlebell Military Press To The Side,15,3,10
Edward_Wright@usanetmail.com,2018-05-19 10:49:29,Edward,Wright,Scissors Jump,15,3,10
Kevin_Campbell@the-spaceman.com,2018-05-25 12:43:35,Kevin,Campbell,Standing Dumbbell Triceps Extension,15,3,15
Warren_Carroll@pobox.hu,2018-05-11 14:10:39,Warren,Carroll,Front Squat (Clean Grip),30,3,15
Mary_Rampling@mail2denise.com,2018-05-13 11:33:13,Mary,Rampling,Bicycling Stationary,30,3,10
Alexandra_May@bounce.net,2018-05-20 23:28:39,Alexandra,May,Waiter's Carry,15,3,12
Isaac_Taylor@mail2money.com,2018-05-17 21:33:48,Isaac,Taylor,Rack Pull with Bands,15,3,10
Stephen_Knox@mail2beverly.com,2018-05-05 17:01:58,Stephen,Knox,Decline Dumbbell Triceps Extension,15,3,15
Sean_Thomson@rockfan.com,2018-05-25 09:24:26,Sean,Thomson,Calf Stretch Hands Against Wall,30,2,15
Michael_Baker@another.com,2018-05-19 01:09:45,Michael,Baker,Dumbbell Lying Pronation,15,2,15
Blake_Gibson@fathersrightsne.org,2018-05-25 07:28:57,Blake,Gibson,Hamstring Stretch,30,2,12
Michelle_Duncan@mail2scientist.com,2018-05-15 10:05:03,Michelle,Duncan,Standing Long Jump,15,2,12
Sean_Allan@imposter.co.uk,2018-05-22 14:50:29,Sean,Allan,Bent Press,15,2,12
Stewart_Howard@mail2philippines.com,2018-05-30 15:54:04,Stewart,Howard,Pistol Squat,15,2,10
Carol_McGrath@boxfrog.com,2018-05-15 05:28:55,Carol,McGrath,Cable Rear Delt Fly,15,2,12
Jasmine_Davidson@mail2race.com,2018-05-17 23:11:05,Jasmine,Davidson,Decline EZ Bar Triceps Extension,30,3,12
Grace_King@the-stock-market.com,2018-05-17 20:47:58,Grace,King,Sledgehammer Swings,15,2,15
Samantha_Hughes@mindspring.com,2018-05-21 22:13:06,Samantha,Hughes,Incline Cable Flye,30,2,10
Tracey_Buckland@email2me.net,2018-05-23 17:40:36,Tracey,Buckland,Skating,15,3,10
Caroline_Clarkson@afreeinternet.com,2018-05-21 21:01:53,Caroline,Clarkson,Wide-Grip Decline Barbell Pullover,30,3,15
Amelia_Hamilton@flipcode.com,2018-05-28 20:08:18,Amelia,Hamilton,Standing Barbell Press Behind Neck,15,2,12
Victoria_May@mail2waycool.com,2018-05-21 12:07:31,Victoria,May,Rack Pull with Bands,15,3,15
Molly_Churchill@whoopymail.com,2018-05-22 09:15:55,Molly,Churchill,Double Under,15,2,12
Jennifer_Peake@odmail.com,2018-05-23 05:18:51,Jennifer,Peake,Cable Internal Rotation,15,2,15
Alexander_Mackenzie@chaiyomail.com,2018-05-19 13:14:00,Alexander,Mackenzie,Clean Shrug,15,2,10
Anna_Sullivan@mail2italian.com,2018-05-14 05:55:14,Anna,Sullivan,Split Squat with Dumbbells,15,3,12
Karen_Parsons@snail-mail.ney,2018-05-11 01:48:16,Karen,Parsons,Calf Stretch Hands Against Wall,15,2,12
Kate_Cornish@asia-links.com,2018-05-19 02:11:38,Kate,Cornish,Chair Squat,15,2,10
Joan_Burgess@mail2lithuania.com,2018-05-24 03:54:51,Joan,Burgess,Close-Grip Standing Barbell Curl,30,2,10
Virginia_Hudson@faroweb.com,2018-05-06 11:32:23,Virginia,Hudson,Wide-Stance Barbell Squat,15,2,10
Adam_Hudson@mail2carolyn.com,2018-05-11 16:10:57,Adam,Hudson,Yates Row Reverse Grip,15,3,12
Gabrielle_Bailey@mail.vasarhely.hu,2018-05-11 21:14:12,Gabrielle,Bailey,Wide-Grip Standing Barbell Curl,15,2,12
Sebastian_McDonald@4newyork.com,2018-05-20 18:51:45,Sebastian,McDonald,Bodyweight Flyes,30,3,15
Felicity_Arnold@desilota.com,2018-05-28 14:45:02,Felicity,Arnold,Barbell Full Squat,30,3,10
Warren_Watson@mail2denmark.com,2018-05-30 21:24:00,Warren,Watson,Standing Dumbbell Press,15,2,12
Eric_Gibson@autoescuelanerja.com,2018-05-14 02:00:34,Eric,Gibson,Close-Grip EZ-Bar Curl with Band,30,3,10
Andrea_Martin@scottishmail.co.uk,2018-05-08 23:05:11,Andrea,Martin,Smith Machine Calf Raise,15,2,10
Amanda_McGrath@mail2sponsor.com,2018-05-15 05:11:30,Amanda,McGrath,Split Clean,15,3,10
Diana_Dixon@zmail.ru,2018-05-17 23:52:03,Diana,Dixon,Ankle On The Knee,15,3,15
Robert_Parsons@mail2bank.com,2018-05-18 17:36:50,Robert,Parsons,Rope Jumping,30,3,15
Julia_Lyman@fathersrightsne.org,2018-05-05 10:20:28,Julia,Lyman,On-Your-Back Quad Stretch,30,2,12
Nicola_Brooks@temtulsa.net,2018-05-14 06:17:37,Nicola,Brooks,Gironda Sternum Chins,30,3,15
Pippa_Graham@mail2azerbaijan.com,2018-05-23 18:23:06,Pippa,Graham,Lower Back Curl,30,3,10
Max_Vance@mail2junk.com,2018-05-12 17:13:36,Max,Vance,Front Dumbbell Raise Using Towel,15,2,12
Lucas_Peake@mail2erin.com,2018-05-18 02:39:58,Lucas,Peake,Power Snatch,15,2,12
Kimberly_Wells@computer-freak.com,2018-05-26 07:58:25,Kimberly,Wells,Sit-Up,30,3,12
Thomas_Buckland@pconnections.net,2018-05-19 14:11:04,Thomas,Buckland,Farmer's Walk,30,3,10
Joseph_Sanderson@mail2italy.com,2018-05-09 16:06:55,Joseph,Sanderson,Barbell Ab Rollout - On Knees,15,2,10
Kimberly_Kelly@aim.com,2018-05-12 15:31:12,Kimberly,Kelly,Kneeling Squat,15,2,15
Samantha_Butler@vjmail.com,2018-05-13 18:29:52,Samantha,Butler,Lateral Speed Step,30,3,12
William_Brown@mail2amanda.com,2018-05-14 23:45:43,William,Brown,Dumbbell Walking Lunge,30,2,15
Max_Carr@unomail.com,2018-05-20 17:42:54,Max,Carr,Lateral Box Jump,15,2,12
Ryan_MacDonald@xsmail.com,2018-05-08 05:41:47,Ryan,MacDonald,Standing Dumbbell Straight-Arm Front Delt Raise Above Head,15,2,12
Lily_Lyman@farang.net,2018-05-24 15:50:47,Lily,Lyman,Weighted Pull Ups,30,2,15
Alexandra_Dyer@unforgettable.com,2018-05-23 09:22:57,Alexandra,Dyer,Ab Roller,30,3,12
Joanne_Forsyth@mail2nick.com,2018-05-12 10:36:03,Joanne,Forsyth,Heaving Snatch Balance,30,3,15
Colin_Rutherford@mail2filmfestival.com,2018-05-11 03:55:55,Colin,Rutherford,Alternate Heel Touchers,15,2,10
Brandon_Hunter@edmail.com,2018-05-07 23:27:12,Brandon,Hunter,Calf Stretch Hands Against Wall,30,2,12
Richard_Gill@mail2customs.com,2018-05-24 12:42:02,Richard,Gill,Goblet Squat,30,2,10
Vanessa_McGrath@aaronkwok.net,2018-05-23 22:13:16,Vanessa,McGrath,Upright Row - With Bands,15,3,15
Kevin_Paige@deseretmail.com,2018-05-29 04:58:28,Kevin,Paige,Sit Squats,15,3,10
Gabrielle_Hughes@mail2tonga.com,2018-05-19 04:04:15,Gabrielle,Hughes,Speed Squats,30,2,10
Blake_Cornish@city-of-lichfield.com,2018-05-12 14:19:37,Blake,Cornish,Keg Load,15,3,10
Liam_Wilson@access4less.net,2018-05-12 05:54:46,Liam,Wilson,Standing Front Barbell Raise Over Head,15,3,15
Jason_Paige@netbounce.com,2018-05-07 14:21:34,Jason,Paige,Seated Barbell Twist,15,3,15
Jonathan_Greene@mail2sound.com,2018-05-30 00:01:08,Jonathan,Greene,Body Tricep Press,30,3,15
Owen_Gray@mttestdriver.com,2018-05-11 07:26:01,Owen,Gray,Posterior Tibialis Stretch,15,2,12
Connor_Casey@mypersonalemail.com,2018-05-24 08:23:46,Connor,Casey,Decline Explosive Push-Up,30,2,10
Dominic_Burgess@mail2dana.com,2018-05-08 16:38:02,Dominic,Burgess,Physioball Hip Bridge,15,2,12
Wanda_Wright@zmail.ru,2018-05-20 19:13:07,Wanda,Wright,Wide-Grip Pull-Up,30,3,10
Heather_Brown@mail2michael.com,2018-05-12 05:16:16,Heather,Brown,Bent-Arm Dumbbell Pullover,30,2,12
Lauren_Lambert@mail2fever.com,2018-05-24 00:38:18,Lauren,Lambert,Preacher Curl,15,2,15
Alison_Walsh@hey.to,2018-05-16 12:36:11,Alison,Walsh,Band Assisted Pull-Up,15,3,10
Charles_North@adexec.com,2018-05-22 04:55:51,Charles,North,Alternating Floor Press,30,2,12
Elizabeth_Davidson@mail2zack.com,2018-05-15 12:10:11,Elizabeth,Davidson,Dumbbell Lying Pronation,30,3,10
Diana_Howard@mail2bangladesh.com,2018-05-17 12:22:35,Diana,Howard,Standing Pelvic Tilt,30,3,10
Irene_Campbell@fan.theboys.com,2018-05-29 12:13:48,Irene,Campbell,Side Lateral Raise,30,2,12
Sally_Gibson@mail2holland.com,2018-05-15 23:02:12,Sally,Gibson,Incline Bench Pull,15,3,10
Peter_Hemmings@columnist.com,2018-05-07 07:07:32,Peter,Hemmings,Linear Acceleration Wall Drill,15,2,10
Donna_Dickens@mail2ethan.com,2018-05-17 20:54:58,Donna,Dickens,Band Assisted Pull-Up,15,3,10
Eric_Bailey@1mail.net,2018-05-09 11:00:19,Eric,Bailey,Power Snatch from Blocks,30,3,15
Grace_Gill@mail2shane.com,2018-05-21 19:41:04,Grace,Gill,Dumbbell Squat,30,3,15
Pippa_MacDonald@mail2platinum.com,2018-05-21 09:43:05,Pippa,MacDonald,3/4 Sit-Up,15,3,10
Oliver_Dickens@mail2aquarius.com,2018-05-12 02:30:03,Oliver,Dickens,Spell Caster,15,3,15
Jake_Stewart@joymail.com,2018-05-29 21:46:07,Jake,Stewart,Barbell Squat,30,2,12
Leonard_Howard@personales.com,2018-05-21 11:53:44,Leonard,Howard,Concentration Curls,30,2,15
Warren_Ellis@islamonline.net,2018-05-30 17:01:50,Warren,Ellis,Walking Lunge With Overhead Weight,30,2,15
Julian_Lambert@pobox.sk,2018-05-16 18:24:59,Julian,Lambert,Extended Range One-Arm Kettlebell Floor Press,30,2,12
Dominic_Johnston@planetdirect.com,2018-05-14 00:46:07,Dominic,Johnston,Incline Inner Biceps Curl,15,3,10
Sophie_Gill@kalpoint.com,2018-05-09 01:34:29,Sophie,Gill,Narrow Stance Leg Press,15,3,10
John_Paige@mail2truck.com,2018-05-29 22:24:45,John,Paige,Straight-Arm Dumbbell Pullover,15,2,15
Keith_Parr@yahoofs.com,2018-05-07 11:57:25,Keith,Parr,Dynamic Chest Stretch,15,3,12
Evan_Robertson@housemail.com,2018-05-20 07:37:43,Evan,Robertson,Scissors Jump,15,2,12
James_Alsop@fetchmail.com,2018-05-10 12:38:18,James,Alsop,Dumbbell Walking Lunge,15,3,10
Liam_Baker@comcast.net,2018-05-09 23:46:02,Liam,Baker,Suspended Crunch,15,2,10
Sue_Gill@from-argentina.com,2018-05-29 06:41:15,Sue,Gill,Standing Pelvic Tilt,15,3,12
Anthony_Greene@deutschland-net.com,2018-05-15 16:04:06,Anthony,Greene,Reverse Band Power Squat,30,3,12
Leah_Lyman@cornerpub.com,2018-05-20 10:40:48,Leah,Lyman,Farmer's Walk,30,2,12
Theresa_Taylor@mail2zoologist.com,2018-05-23 12:44:27,Theresa,Taylor,Low Cable Triceps Extension,30,3,12
Simon_Churchill@mac.com,2018-05-30 22:53:32,Simon,Churchill,Stiff Leg Barbell Good Morning,30,2,15
Benjamin_Morgan@imel.org,2018-05-20 04:32:17,Benjamin,Morgan,Bench Press - Powerlifting,30,2,10
Claire_Gray@bimla.net,2018-05-18 05:37:04,Claire,Gray,Extended Range One-Arm Kettlebell Floor Press,15,3,12
Abigail_Cornish@xzapmail.com,2018-05-05 21:56:38,Abigail,Cornish,Suspended Crunch,15,3,12
Audrey_Ferguson@mail2phyllis.com,2018-05-17 23:13:28,Audrey,Ferguson,Negative Pull-Up,30,3,10
Bella_Brown@mail2lauren.com,2018-05-09 05:35:24,Bella,Brown,Walking Lunge With Overhead Weight,30,3,10
Heather_Bailey@mail2elizabeth.com,2018-05-16 13:11:44,Heather,Bailey,Tate Press,30,3,12
Luke_King@mail2jesus.com,2018-05-30 23:55:11,Luke,King,Jump Squat,30,3,10
Wanda_Walker@femenino.com,2018-05-17 13:03:16,Wanda,Walker,Reverse Cable Curl,30,2,10
Emma_Fisher@chez.com,2018-05-22 18:06:01,Emma,Fisher,Hug A Ball,15,3,15
Adrian_Chapman@sol.dk,2018-05-27 20:48:39,Adrian,Chapman,Arm Circles,30,3,10
Lauren_Slater@yahoo.com,2018-05-25 03:52:35,Lauren,Slater,Calf Raises - With Bands,15,3,10
Stewart_Scott@mail2zoo.com,2018-05-05 21:31:22,Stewart,Scott,Walking High Knees,15,3,12
Tracey_Springer@mygo.com,2018-05-29 06:54:28,Tracey,Springer,Gironda Sternum Chins,30,3,10
Joseph_Bailey@fromarkansas.com,2018-05-27 23:25:23,Joseph,Bailey,Neutral-Grip Pull Ups,15,3,12
Christian_Allan@fromnewyork.net,2018-05-13 11:10:47,Christian,Allan,Decline EZ Bar Triceps Extension,15,3,15
Jonathan_Fisher@mailbox.hu,2018-05-22 19:34:28,Jonathan,Fisher,Dancer's Stretch,15,3,12
Jessica_Robertson@nandomail.com,2018-05-10 17:30:54,Jessica,Robertson,Advanced Kettlebell Windmill,30,2,10
Diana_King@happypuppy.com,2018-05-23 20:10:06,Diana,King,Dumbbell Prone Incline Curl,15,2,15
Anne_Kelly@collegemail.com,2018-05-20 00:04:57,Anne,Kelly,Band Hip Adductions,30,2,10
Charles_Wright@mail2sydney.com,2018-05-12 22:42:30,Charles,Wright,Two-Arm Kettlebell Jerk,15,3,12
Oscar_Quinn@mail2priest.com,2018-05-19 13:26:16,Oscar,Quinn,Kettlebell Fire Feet,30,2,15
Amanda_Hughes@fmguy.com,2018-05-26 06:32:29,Amanda,Hughes,Runner's Stretch,15,3,12
Penelope_Sanderson@australia.edu,2018-05-27 05:09:47,Penelope,Sanderson,Circus Bell,15,2,10
Felicity_Mills@mail2andrea.com,2018-05-21 00:06:02,Felicity,Mills,Butt-Ups,15,3,15
Max_Morgan@mail2northpole.com,2018-05-12 19:22:59,Max,Morgan,Wide Stance Stiff Legs,30,3,10
James_Parsons@wolf-web.com,2018-05-23 22:55:20,James,Parsons,Barbell Shrug,30,3,12
Adam_Ince@financemail.net,2018-05-14 13:42:52,Adam,Ince,Split Squat With Kettlebells,15,2,15
Lucas_Ince@mail2diehard.com,2018-05-09 05:00:44,Lucas,Ince,Frog Sit-Ups,30,3,12
Victor_Rees@fullmail.com,2018-05-23 08:56:20,Victor,Rees,Single Leg Deadlift,15,2,10
Emily_McLean@macfreak.com,2018-05-06 15:19:52,Emily,McLean,Overhead Slam,30,2,15
Megan_Brown@letsgomets.net,2018-05-14 11:51:57,Megan,Brown,Frog Hops,15,2,10
Kellan_Pullman@internetdrive.com,2018-05-25 06:44:25,Kellan,Pullman,Round The World Shoulder Stretch,30,3,12
Steven_Sanderson@uole.com,2018-05-08 12:57:10,Steven,Sanderson,Wall Ball Squat,15,2,10
Thomas_Hardacre@mail2sara.com,2018-05-17 15:53:02,Thomas,Hardacre,V-Sit Lying Down Ball Throw And Catch,15,3,10
Andrew_Carr@mail2zoologist.com,2018-05-14 06:33:47,Andrew,Carr,Barbell Lunge,15,2,10
Oliver_Reid@ptd.net,2018-05-20 23:39:45,Oliver,Reid,Plate Row,30,2,10
Yvonne_Wilkins@ilovethemovies.com,2018-05-30 12:13:43,Yvonne,Wilkins,Bodyweight Squat,30,2,15
Stewart_Stewart@salehi.net,2018-05-10 00:51:30,Stewart,Stewart,Sumo Deadlift with Chains,15,2,10
Sophie_Paterson@freeler.nl,2018-05-20 06:39:48,Sophie,Paterson,One-Legged Cable Kickback,30,3,15
Angela_Paterson@cornells.com,2018-05-29 05:16:11,Angela,Paterson,Bear Crawl Fire Feet,15,2,15
Natalie_Forsyth@mail2eddie.com,2018-05-12 09:39:11,Natalie,Forsyth,Suspended Hip Thrust,30,3,12
Harry_Churchill@mail2bahrain.com,2018-05-27 20:53:53,Harry,Churchill,Arm Circles,15,2,10
Yvonne_Dyer@1musicrow.com,2018-05-29 04:32:32,Yvonne,Dyer,Pin Presses,15,3,12
Carol_Simpson@desertmail.com,2018-05-29 18:10:48,Carol,Simpson,Kettlebell 3-Point Extension,30,3,15
Victor_Quinn@acmecity.com,2018-05-13 22:04:54,Victor,Quinn,Wide-Grip Decline Barbell Pullover,30,2,10
James_Abraham@sunsgame.com,2018-05-05 04:26:48,James,Abraham,Wide-Stance Jump Squat To Close-Stance,15,2,15
Steven_Ross@popmail.com,2018-05-20 10:34:22,Steven,Ross,Weighted Suitcase Crunch,15,2,15
Sam_Clarkson@altavista.com,2018-05-25 21:23:59,Sam,Clarkson,Side To Side Chins,30,3,12
Claire_Hart@correo.terra.com.gt,2018-05-13 15:17:56,Claire,Hart,Leverage Chest Press,30,2,10
Anna_Sharp@smoothmail.com,2018-05-18 02:24:46,Anna,Sharp,Exercise Ball Crunch,15,2,15
Andrew_Piper@mail2architect.com,2018-05-20 03:34:51,Andrew,Piper,Seated One-Arm Dumbbell Palms-Down Wrist Curl,15,3,12
Tracey_Thomson@m-a-i-l.com,2018-05-06 04:12:28,Tracey,Thomson,Palms-Down Wrist Curl Over A Bench,30,3,10
Christopher_Gray@mail2kerry.com,2018-05-26 22:57:50,Christopher,Gray,Snatch Deadlift,30,2,10
Kevin_Mitchell@mail2newzealand.com,2018-05-07 21:44:50,Kevin,Mitchell,Standing Cable Lift,30,2,10
Donna_Dyer@pediatrician.com,2018-05-09 20:48:00,Donna,Dyer,Good Morning off Pins,15,3,15
John_Burgess@yahoo.it,2018-05-29 20:47:28,John,Burgess,Bench Jump,30,3,10
Benjamin_Brown@freemail.lt,2018-05-26 18:39:05,Benjamin,Brown,Dumbbell Floor Press,15,2,15
Jack_Wallace@cybergrrl.com,2018-05-06 23:54:04,Jack,Wallace,Standing Alternating Dumbbell Press,30,3,12
Lucas_Anderson@keromail.com,2018-05-13 07:44:10,Lucas,Anderson,Dumbbell Seated One-Leg Calf Raise,30,3,15
Tracey_Russell@mail2mitch.com,2018-05-25 16:54:16,Tracey,Russell,Trap Bar Jump,30,3,12
Jason_James@mail2way.com,2018-05-25 04:42:35,Jason,James,Jumping Jack,30,3,10
Robert_Simpson@chez.com,2018-05-15 18:18:10,Robert,Simpson,Dumbbell V-Sit Cross Jab,15,3,12
Julian_May@tech4peace.org,2018-05-21 15:00:02,Julian,May,Kneeling Cable Triceps Extension,30,3,15
Keith_Hunter@mail2liquid.com,2018-05-13 13:14:16,Keith,Hunter,One-Arm Dumbbell Row,15,3,12
Alexander_Baker@close2you.net,2018-05-16 03:47:47,Alexander,Baker,Front Squat (Bodybuilder),30,2,10
Amanda_Glover@partynight.at,2018-05-22 05:14:57,Amanda,Glover,Slow Jog,30,2,15
Christian_Powell@latinmail.com,2018-05-11 19:46:46,Christian,Powell,Posterior Tibialis Stretch,15,3,10
Benjamin_Simpson@mail2passion.com,2018-05-05 01:13:23,Benjamin,Simpson,Cable Iron Cross,15,2,10
Diana_Kerr@ksanmail.com,2018-05-20 19:59:15,Diana,Kerr,Barbell Hip Thrust,30,2,15
Amy_Hodges@mail2care.com,2018-05-24 22:53:28,Amy,Hodges,Tire Flip,15,3,15
Elizabeth_Nolan@the-master.com,2018-05-08 13:34:11,Elizabeth,Nolan,Kneeling Hip Flexor,30,3,15
Sophie_Lyman@roanokemail.com,2018-05-09 10:47:32,Sophie,Lyman,Hanging Oblique Knee Raise,30,3,12
Alison_Nelson@ole.com,2018-05-16 14:23:47,Alison,Nelson,Full Moon,15,2,12
Thomas_Bell@visitweb.com,2018-05-05 11:42:16,Thomas,Bell,Shoulder Raise,15,3,12
Una_Parsons@tiscali.at,2018-05-05 02:32:51,Una,Parsons,Feet-Elevated TRX Push-Up,15,3,12
Natalie_Watson@kiwitown.com,2018-05-17 13:22:24,Natalie,Watson,Wide-Grip Barbell Bench Press,15,2,10
Frank_Turner@mail2venus.com,2018-05-06 03:58:41,Frank,Turner,Lying Leg Curls,15,3,12
Yvonne_Graham@iinet.net.au,2018-05-30 05:39:04,Yvonne,Graham,T-Bar Row,15,3,10
Una_Morrison@163.com,2018-05-26 08:38:21,Una,Morrison,Weighted Push-Up,15,3,12
Valeria_White@berlin.de,2018-05-16 18:40:20,Valeria,White,Double Kettlebell Push Press,15,2,12
Michael_Cornish@pobox.sk,2018-05-27 09:23:24,Michael,Cornish,Bottoms Up,30,3,10
Caroline_Vance@mail2usa.com,2018-05-19 22:57:22,Caroline,Vance,Standing Overhead Barbell Triceps Extension,30,2,12
Lucas_Martin@mail2eric.com,2018-05-09 07:10:21,Lucas,Martin,Smith Machine Bent Over Row,30,2,12
Ruth_Lambert@croeso.com,2018-05-10 12:50:05,Ruth,Lambert,Man Maker,15,3,10
Madeleine_White@animalhouse.com,2018-05-26 14:09:38,Madeleine,White,Partner Hanging Knee Raise With Manual Resistance,15,2,15
Julian_Bond@mail2don.com,2018-05-30 08:06:30,Julian,Bond,One-Arm Kettlebell Swings,30,2,12
Charles_Mitchell@allracing.com,2018-05-21 06:49:08,Charles,Mitchell,Upper Back Stretch,15,2,12
William_Edmunds@nightmail.com,2018-05-10 01:08:12,William,Edmunds,Partner Facing Feet-Elevated Side Plank With Band Row,30,3,10
Penelope_James@3dmail.com,2018-05-28 00:00:16,Penelope,James,Barbell Deadlift,30,2,15
Emma_Butler@mail2caroline.com,2018-05-06 02:22:47,Emma,Butler,Full Range-Of-Motion Lat Pulldown,30,3,12
Paul_Scott@razormail.com,2018-05-29 04:31:54,Paul,Scott,Groiners,15,3,12
Thomas_Scott@mail2amanda.com,2018-05-17 06:03:18,Thomas,Scott,Shoulder Circles,30,2,15
Yvonne_Paterson@mail2uk.com,2018-05-05 11:48:29,Yvonne,Paterson,Standing Bent-Over Two-Arm Dumbbell Triceps Extension,30,3,10
Jason_McGrath@mail2claude.com,2018-05-06 10:12:36,Jason,McGrath,Walking Lunge With Overhead Weight,15,3,10
Nicholas_Cornish@starting-point.com,2018-05-11 09:56:03,Nicholas,Cornish,Lateral Bound,15,2,12
Irene_Fisher@mail2newzealand.com,2018-05-21 07:10:12,Irene,Fisher,Weighted Pull Ups,30,2,15
Ellia_Marshall@kayafmmail.co.za,2018-05-19 02:28:45,Ellia,Marshall,Pushups,30,2,15
Abraham_Hunt@mail2mime.com,2018-05-28 01:32:17,Abraham,Hunt,Barbell Seated Calf Raise,30,2,10
Phil_Powell@dog.com,2018-05-28 18:16:23,Phil,Powell,Atlas Stones,30,3,10
Brian_Peake@homestead.com,2018-05-12 11:22:35,Brian,Peake,Freehand Jump Squat,15,2,12
Phil_Paterson@inwind.it,2018-05-08 17:06:32,Phil,Paterson,Elbows Back,15,3,10
Yvonne_Newman@bolt.com,2018-05-14 03:47:38,Yvonne,Newman,Cross Over - With Bands,30,2,10
Evan_Langdon@mail2paraguay.com,2018-05-17 04:55:20,Evan,Langdon,Suspended Fallout,15,2,15
